-21.50957,10.57884,-18.66755
-21.5095,10.57891,-18.6678
-21.50953,10.57907,-18.66773
-21.50941,10.57903,-18.66786
-21.50948,10.57907,-18.66799
-21.50954,10.57886,-18.66814
-21.50967,10.58037,-18.66764
-21.50965,10.58019,-18.66781
-21.50954,10.57985,-18.6679
-21.5094,10.57986,-18.66815
-21.50957,10.57995,-18.66813
-21.50956,10.57997,-18.66781
-21.50943,10.57964,-18.66784
-21.50958,10.57939,-18.668
-21.50977,10.57951,-18.668
-21.50973,10.57996,-18.66799
-21.50941,10.58007,-18.6679
-21.50926,10.58,-18.66799
-21.50953,10.57971,-18.66815
-21.50973,10.57964,-18.66821
-21.50984,10.57961,-18.66807
-21.50981,10.57969,-18.66828
-21.50965,10.57966,-18.66803
-21.5094,10.57968,-18.66786
-21.50947,10.5795,-18.66796
-21.5097,10.57929,-18.66789
-21.50971,10.57937,-18.66786
-21.50929,10.57949,-18.66792
-21.50927,10.57952,-18.66791
-21.50958,10.57941,-18.6678
-21.50972,10.57936,-18.66804
-21.50971,10.57979,-18.66795
-21.50955,10.57961,-18.66756
-21.50949,10.57933,-18.66772
-21.50951,10.57949,-18.66788
-21.5094,10.57958,-18.66784
-21.50948,10.5793,-18.66776
-21.50971,10.57937,-18.66803
-21.50969,10.57937,-18.66814
-21.50928,10.57939,-18.66802
-21.50919,10.57927,-18.66794
-21.50942,10.57936,-18.66798
-21.50974,10.57934,-18.66786
-21.50974,10.5797,-18.66787
-21.50978,10.57992,-18.66829
-21.5098,10.57975,-18.66828
-21.50994,10.57978,-18.66801
-21.5098,10.57983,-18.6676
-21.50963,10.57972,-18.66787
-21.50933,10.57941,-18.66821
-21.50959,10.57927,-18.66792
-21.50985,10.57949,-18.66819
-21.5097,10.57962,-18.66831
-21.50973,10.57964,-18.66821
-21.50964,10.57966,-18.66802
-21.5096,10.57966,-18.66829
-21.50967,10.57952,-18.66809
-21.50959,10.57953,-18.66809
-21.5097,10.5795,-18.66819
-21.50968,10.57946,-18.66798
-21.50952,10.57941,-18.66791
-21.50914,10.57932,-18.66797
-21.50927,10.57912,-18.66792
-21.50966,10.57911,-18.66815
-21.50997,10.57946,-18.66801
-21.50965,10.57976,-18.66797
-21.50971,10.57978,-18.66769
-21.5096,10.57963,-18.66773
-21.50979,10.57973,-18.66808
-21.50962,10.58004,-18.66798
-21.50951,10.57997,-18.66772
-21.50969,10.57977,-18.66798
-21.50984,10.57967,-18.66812
-21.50956,10.58001,-18.668
-21.50946,10.58026,-18.66799
-21.50954,10.58011,-18.66805
-21.50965,10.57974,-18.66808
-21.5098,10.5796,-18.66806
-21.50981,10.57978,-18.66778
-21.5099,10.57985,-18.66782
